ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date,Total_Actual_VCUs_Issued,Actual_Issuance_Start_Date,Actual_Issuance_End_Date,t_actual_days,t_actual_years,Total_Estimated_ERs_Actual_Period,q_quotient,log_q_success_indicator,Regime,Technology_Category,Tech_Biomass and Waste,Tech_Energy Efficiency,Tech_Hydro,Tech_Industrial Gases,Tech_Other,Tech_Other Renewable,Tech_Solar,Scale_Category,Scale_Large,Is_International
932,Energy Efficiency Measures At Paper Production Plant,Det Norske Veritas- CUK,EE Industry: Paper,,AMS-II.D. 7.0,Registered,India,2877,ASP,2007-03-19,2000-06-16,2010-06-15,40282.0,2008-10-27,2011-01-12,807.0,2.209445585215606,6356.574948665298,6.337060496464073,1.8464150168421387,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
934,"8.0 MW Biomass Based Power Project at Mahasamund, India",SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: rice husk,,AMS-I.D. 9.0,Registered,India,30852,ASP,2007-06-22,2007-06-22,2014-06-21,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
935,Methane recovery from waste water generated from wheat straw wash at Paper manufacturing unit of Shreyans Industries Limited (SIL),SGS United Kingdom Limited (SGS),Methane avoidance: Waste water,,AMS-III.H. 3.0,Registered,India,12578,ASP,2007-04-02,2007-04-02,2017-04-01,53684.0,2011-11-22,2015-08-07,1354.0,3.707049965776865,46627.27446954141,1.151343298761078,0.1409293465728365,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
936,Grid connected 13MW biomass power project in Maharashtra,SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 9.0,Registered,India,66785,ASP,2007-04-08,2008-11-29,2018-11-28,84514.0,2010-04-22,2013-03-15,1058.0,2.8966461327857633,193452.5119780972,0.43687207333636857,-0.8281148651034974,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
940,Switching of fuel from Natural Gas to Hydrogen in CCU-II at Dahej complex of GACL,Det Norske Veritas- CUK,EE own generation: Chemicals heat,,AMS-III.B. 9.0,Registered,India,8954,ASP,2007-04-06,2007-04-06,2017-04-05,,,,,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
942,"Boiler Fuel Conversion from RFO to Biomass Based Briquettes at Pfizer Limited, Thane (M.S.), India",Det Norske Veritas- CUK,Biomass Energy: Biomass briquettes or pellets,,AMS-I.C. 8.0,Registered,India,6198,ASP,2007-03-31,2007-04-01,2017-03-31,4685.0,2012-08-17,2012-08-17,0.0,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
943,"5 MW Renewable Energy Project for a Grid system, India at Beas Nallah in Kullu district of  Himachal Pradesh by M/s Sai Engineering Foundation",Det Norske Veritas- CUK,Hydro: Run of river,,AMS-I.D. 10.0,Registered,India,16853,ASP,2007-05-05,2007-05-05,2017-05-04,85749.0,2010-01-18,2013-03-19,1156.0,3.164955509924709,53338.995208761124,1.6076230844692667,0.4747567430750728,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
944,Low Grade Ore (LGO) beneficiation by Rajasthan State Mines & Minerals Limited,Det Norske Veritas- CUK,EE Industry: Mining,,AMS-II.D. 7.0,Registered,India,5286,ASP,2007-04-01,2004-01-01,2010-12-31,15025.0,2008-02-25,2008-02-25,0.0,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
945,"Methane Capture and use as fuel at Rajaram Maize Products, Chattisgarh",Det Norske Veritas- CUK,Methane avoidance: Waste water,,AMS-I.C. 8.0; AMS-III.H. 3.0,Registered,India,4609,ASP,2007-06-05,2007-06-05,2017-06-04,25178.0,2009-05-14,2011-02-07,634.0,1.7357973990417521,8000.290212183436,3.147135832854797,1.1464927797992792,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
946,"Improvement in energy efficiency of steam generation and power consumption at Recron Synthetics Limited, Allahabad",TÜV SÜD South Asia Private Limited (TÜV SÜD),EE supply side: Power plant rehabilitation,,AMS-II.B. 7.0; AMS-II.D. 7.0,Registered,India,5491,ASP,2007-03-31,2007-03-31,2017-03-30,11508.0,2010-01-04,2012-10-29,1029.0,2.817248459958932,15469.511293634496,0.7439149034226694,-0.29582862781067476,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
947,Biomass Based Cogeneration Units at Uttar Pradesh,TÜV SÜD South Asia Private Limited (TÜV SÜD),Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 8.0,Registered,India,53000,ASP,2007-08-29,2007-08-29,2017-08-28,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
948,"Lower Manair Mini Hydel Scheme at Kakatiya Canal located in Andhra Pradesh, India",TÜV SÜD South Asia Private Limited (TÜV SÜD),Hydro: Run of river,,AMS-I.D. 9.0,Registered,India,6366,ASP,2007-04-16,2007-03-05,2017-03-04,,,,,,,,,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
949,Fuel switch from fossil fuel to renewable biomass for thermal energy applications in Rajasthan,SGS United Kingdom Limited (SGS),Biomass Energy: Agricultural residues: other kinds,,AMS-I.C. 8.0,Registered,India,17475,ASP,2007-04-08,2007-04-08,2017-04-07,73271.0,2008-11-25,2012-09-07,1382.0,3.783709787816564,66120.32854209446,1.1081463388880952,0.10268865441273259,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
953,Birahi Ganga Hydro Electric Project,Det Norske Veritas- CUK,Hydro: Run of river,,AMS-I.D. 9.0,Registered,India,21868,ASP,2007-04-05,2009-12-31,2016-12-30,138679.0,2017-12-01,2021-03-25,1210.0,3.3127994524298425,72444.29842573579,1.9142845332702452,0.6493439409529826,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
955,"Rice Husk based power project at Satia Paper Mills Limited (SPML), Punjab, India.",TÜV SÜD South Asia Private Limited (TÜV SÜD),Biomass Energy: Agricultural residues: rice husk,,AMS-I.D. 9.0,Registered,India,22598,ASP,2007-04-02,2007-04-02,2017-04-01,82916.0,2009-03-05,2013-10-08,1678.0,4.594113620807666,103817.77960301163,0.7986685933475185,-0.22480919604613228,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
956,Demand side energy efficiency projects at RIL-PG.,TÜV SÜD South Asia Private Limited (TÜV SÜD),EE Industry: Petrochemicals,,AMS-II.D. 7.0,Registered,India,12216,ASP,2007-05-04,2007-05-04,2017-05-03,7906.0,2012-10-12,2012-10-12,0.0,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
958,2 x 5 MW Baner khad & Iku khad small hydroelectric project for a grid system,SGS United Kingdom Limited (SGS),Hydro: Run of river,,AMS-I.D. 9.0,Registered,India,35912,ASP,2007-04-02,2009-07-01,2019-06-30,243684.0,2014-07-29,2024-02-28,3501.0,9.585215605749486,344224.26283367554,0.7079222074410971,-0.34542106782090715,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
959,"SESL 6 MW Municipal Solid Waste Based Power Project at Vijayawada & Guntur, Andhra Pradesh",SGS United Kingdom Limited (SGS),Landfill gas: Landfill power,,AMS-I.D. 9.0; AMS-III.E. 9.0,Registered,India,64599,ASP,2007-04-15,2004-01-01,2013-12-31,88873.0,2008-03-18,2011-01-19,1037.0,2.839151266255989,183406.33264887062,0.48456887347584865,-0.7244957040372765,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
960,"""2 X 5 MW Upper khauli & Drinidhar small hydroelectric project for a grid system"", Himachal Pradesh, India",SGS United Kingdom Limited (SGS),Hydro: Run of river,,AMS-I.D. 9.0,Registered,India,36723,ASP,2007-04-09,2009-12-31,2019-12-30,31643.0,2013-12-11,2013-12-11,0.0,,,,,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
967,"21 MW Bundled Wind Power Project in Vankuswade, Maharashtra",Det Norske Veritas- CUK,Wind: Wind,,ACM0002 6.0,Registered,India,33959,ASP,2007-05-24,2007-05-24,2017-05-23,126592.0,2010-12-02,2013-11-08,1072.0,2.9349760438056127,99668.8514715948,1.2701260035697128,0.23911611095819943,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
970,6 MW renewable energy project for a grid system by Ind-Barath Energies Limited,Det Norske Veritas- CUK,Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 10.0,Registered,India,25022,ASP,2007-04-14,2000-10-01,2010-09-30,244070.0,2007-10-04,2012-11-23,1877.0,5.138945927446954,128586.7049965777,1.8980966967502266,0.6408516455444918,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
971,"7.5 MW Grid-Connected Biomass Power Project, by Ravi Kiran Power Projects Private Limited",Det Norske Veritas- CUK,Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 10.0,Registered,India,24061,ASP,2007-07-13,2007-07-13,2017-07-12,103643.0,2009-06-24,2013-01-10,1296.0,3.5482546201232035,85374.5544147844,1.2139799816284842,0.1939042029037274,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
982,DSCL Sugar Ajbapur Cogeneration Project Phase II,Bureau Veritas Certification Holding SAS (BVCH),Biomass Energy: Bagasse power,,ACM0006 4.0,Registered,India,57034,ASP,2007-05-18,2007-05-18,2017-05-17,482446.0,2011-12-08,2018-04-20,2325.0,6.365503080082136,363050.1026694045,1.3288689259490942,0.28432814879432106,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
986,Bundled 15 MW Wind Power Project in India,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 10.0,Registered,India,33019,ASP,2007-04-28,2007-04-28,2017-04-27,213232.0,2012-03-30,2022-03-24,3646.0,9.982203969883642,329602.39288158796,0.6469370508381144,-0.4355062831278662,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
987,Energy Efficiency through Alteration of fuel oil atomizing media in coal-fired thermal power plant,Det Norske Veritas- CUK,EE supply side: Power plant rehabilitation,,AMS-II.D. 8.0,Registered,India,31878,ASP,2007-06-22,2003-08-01,2013-07-31,187745.0,2008-04-28,2010-09-15,870.0,2.3819301848049284,75931.1704312115,2.4725682342811277,0.9052573814164914,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
991,"Bundled Wind power project in Tamilnadu, India co-ordinated by the TamilNadu Spinning Mills Association (TASMA)",TÜV SÜD South Asia Private Limited (TÜV SÜD),Wind: Wind,,ACM0002 6.0,Registered,India,686697,ASP,2007-06-10,2003-01-01,2012-12-31,4233316.0,2008-09-24,2010-02-23,517.0,1.4154688569472964,971998.2176591376,4.355271360677071,1.4713869185072586,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
992,"14.85 MW Grid connected Wind farm project, at various locations in Tamil Nadu, by M/s Goyal MG Gases Private Limited",Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 10.0,Registered,India,27963,ASP,2007-04-29,2004-03-25,2014-03-24,158399.0,2007-09-03,2013-04-05,2041.0,5.587953456536619,156255.94250513348,1.013715046356052,0.01362184630291864,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
998,"NSL 27.65 MW Wind Power Project in Karnataka, India",Det Norske Veritas- CUK,Wind: Wind,,ACM0002 6.0,Registered,India,57248,ASP,2007-05-25,2001-04-01,2011-03-31,559629.0,2008-05-19,2012-02-15,1367.0,3.7426420260095825,214258.77070499657,2.6119304155372403,0.9600895707596472,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
999,"119.8 MW Natural Gas based Combined Cycle Power Plant, at Tanjavur, Tamilnadu by M/s Aban Power Company Limited",RWTÜV GmbH,Fossil fuel switch: New natural gas plant,,AM0029 1.0,Registered,India,181153,ASP,2007-05-26,2006-01-01,2015-12-31,998068.0,2007-09-10,2013-06-14,2104.0,5.760438056125941,1043520.6351813825,0.95644299341193,-0.04453409102907431,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1001,"4.05 MW Grid connected Small Hydroelectric Project in Andhra Pradesh, India",Det Norske Veritas- CUK,Hydro: Existing dam,,AMS-I.D. 10.0,Registered,India,8357,ASP,2007-04-22,2001-08-02,2011-08-01,43798.0,2007-06-22,2012-08-17,1883.0,5.155373032169747,43083.452429842575,1.016585197560966,0.016449165193755666,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
1002,Electricity generation by utilization of waste heat from calcined petroleum coke production process,Det Norske Veritas- CUK,EE own generation: Petrochemicals heat,,ACM0004 2.0,Registered,India,164677,ASP,2007-07-12,2007-07-12,2017-07-11,1201348.0,2008-12-08,2016-05-24,2724.0,7.457905544147844,1228145.5112936345,0.9781805078899746,-0.02206105758331333,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1003,Ramgarh Chini Mills RE project,Det Norske Veritas- CUK,Biomass Energy: Bagasse power,,ACM0002 6.0; ACM0006 4.0,Registered,India,62157,ASP,2008-02-08,2008-02-01,2018-01-31,115098.0,2009-07-30,2013-03-20,1329.0,3.6386036960985626,226164.68993839837,0.5089123330054299,-0.675479511046636,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
1009,3.7 MW Bundled Wind Power Project at Priyadarshini Polysacks Ltd. Dhulia District Maharashtra,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 10.0,Registered,India,7246,ASP,2007-05-12,2007-06-01,2017-05-31,45906.0,2009-06-15,2023-11-09,5260.0,14.401095140314853,104350.33538672142,0.43992192099692606,-0.8211580200960623,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1012,"Hebbakavadi Canal Based Mini Hydro Project in Karnataka, India",Det Norske Veritas- CUK,Hydro: Run of river,,AMS-I.D. 10.0,Registered,India,3141,ASP,2007-04-26,2002-07-20,2009-07-19,18331.0,2007-08-03,2011-09-27,1516.0,4.1505817932922655,13036.977412731007,1.406077453359643,0.3408038796092101,CDM,Hydro,False,False,True,False,False,False,False,SMALL,0,1
1013,"Supply side energy efficiency measures at Tata Chemicals Limited, Mithapur",Bureau Veritas Certification Holding SAS (BVCH),EE supply side: Power plant rehabilitation,,AMS-II.B. 8.0,Registered,India,9428,ASP,2007-05-14,2005-01-01,2014-12-31,,,,,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
1015,"25.70 MW Bundled Wind Power Project in Udumalpet, Tamilnadu",Det Norske Veritas- CUK,Wind: Wind,,ACM0002 6.0,Registered,India,40756,ASP,2007-07-07,2005-06-24,2015-06-23,235053.0,2011-11-03,2013-04-03,517.0,1.4154688569472964,57688.84873374401,4.074496287572995,1.4047471286408943,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
1017,FDSPL-Wind Based Power Generation Project,Det Norske Veritas- CUK,Wind: Wind,,AMS-I.D. 10.0,Registered,India,24010,ASP,2007-05-31,2007-05-31,2017-05-30,75701.0,2009-12-07,2011-07-21,591.0,1.6180698151950719,38849.85626283367,1.9485528977985063,0.6670869933873302,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1018,Fuel efficiency improvement in glass melting,Det Norske Veritas- CUK,EE Industry: Glass,,AMS-II.D. 8.0,Registered,India,15110,ASP,2007-05-21,2004-01-01,2013-12-31,41087.0,2009-01-07,2009-01-07,0.0,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
1021,"13.4 MW bundled wind power project in Chithradurga, Karnataka",Det Norske Veritas- CUK,Wind: Wind,,AMS-I.D. 10.0,Registered,India,20523,ASP,2007-06-08,2005-06-09,2015-06-08,125015.0,2009-11-05,2012-10-12,1072.0,2.9349760438056127,60234.51334702259,2.0754712382212603,0.730188230655968,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1025,WCPM Energy Efficiency Project,Det Norske Veritas- CUK,Biomass Energy: Black liquor,,ACM0006 4.0,Registered,India,35693,ASP,2007-06-17,2001-07-15,2011-07-14,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
1029,"37.6 MW bundled wind power project in Nagercoil, Tamilnadu",Det Norske Veritas- CUK,Wind: Wind,,ACM0002 6.0,Registered,India,58069,ASP,2007-07-07,2005-08-19,2015-08-18,97072.0,2011-03-02,2011-03-02,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
1039,"SWITCHING OF FOSSIL FUEL FROM HSD TO NATURAL GAS BY REPLACING THE DIESEL ENGINES (1.6MWE*2) WITH GAS ENGINES (1.5 MWE*2) AT KOTA, RAJASTHAN BY M/S SAMCOR GLASS LTD (SGL)",RWTÜV GmbH,Fossil fuel switch: Oil to natural gas,,AMS-III.B. 10.0,Registered,India,2290,ASP,2007-05-25,2004-08-01,2014-07-31,6344.0,2008-05-05,2008-05-05,0.0,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
1045,4.5 MW Industrial Waste based Grid-connected Power Project,Det Norske Veritas- CUK,Biomass Energy: Palm oil solid waste,,AMS-I.D. 10.0,Registered,India,20049,ASP,2007-06-22,2004-03-30,2014-03-29,53107.0,2009-03-17,2009-03-17,0.0,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1047,"11.2 MW Wind Power project in Tamilnadu, by Amarjothi Group",TÜV SÜD South Asia Private Limited (TÜV SÜD),Wind: Wind,,AMS-I.D. 10.0,Registered,India,24288,ASP,2007-06-08,2003-01-30,2010-01-29,228453.0,2009-05-20,2023-04-20,5083.0,13.91649555099247,338003.84394250513,0.6758887630841859,-0.3917267681298938,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1049,15 MW Grid Connected Wind Energy Project at Sankaneri Village in Tamil Nadu,Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 10.0,Registered,India,37144,ASP,2007-06-04,2005-04-01,2015-03-31,159765.0,2008-06-06,2013-07-04,1854.0,5.075975359342916,188542.02874743327,0.8473707483757781,-0.1656169606493735,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1053,6.75 MW Small Scale Grid Connected “Wind Electricity Generation Project” by Tamil Nadu Newsprint and Papers Limited,Det Norske Veritas- CUK,Wind: Wind,,AMS-I.D. 10.0,Registered,India,14431,ASP,2007-05-25,2004-04-01,2014-03-31,114191.0,2007-11-22,2015-04-07,2693.0,7.3730321697467485,106400.22724161533,1.0732213920999742,0.07066477237474823,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1059,Substitution of coal with jute biomass residue (caddies) in the steam generating boiler for use on-site,RWTÜV GmbH,Biomass Energy: Agricultural residues: other kinds,,AMS-I.C. 9.0,Registered,India,5169,ASP,2007-05-26,2007-05-26,2017-05-25,33823.0,2008-11-14,2014-08-25,2110.0,5.776865160848733,29860.616016427102,1.1326959893055484,0.12460062239151926,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1070,Vikram Cement (VC): Energy efficiency improvement by up gradation of preheater in cement manufacturing,SGS United Kingdom Limited (SGS),EE Industry: Cement,,AMS-II.D. 8.0,Registered,India,20949,ASP,2007-06-08,2004-05-24,2014-05-23,,,,,,,,,CDM,Other Renewable,False,False,False,False,False,True,False,SMALL,0,1
1071,"Grid-connected electricity generation from renewable sources at Kadavakallu, Putluru Mandal, Dist.",SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 10.0,Registered,India,16755,ASP,2007-07-27,2000-04-01,2010-03-31,140821.0,2008-07-21,2014-02-07,2027.0,5.549623545516769,92983.94250513347,1.5144657906092285,0.41506276331933345,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1082,7.85 MW Bundled Wind Power Project in Southern India,RWTÜV GmbH,Wind: Wind,,AMS-I.D. 10.0,Registered,India,15694,ASP,2007-07-14,2007-07-14,2017-07-13,16494.0,2011-05-04,2011-05-04,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1085,"Emission reduction through partial substitution of fossil fuel with alternative fuels like agricultural byproducts & Municipal Solid Waste (MSW) in the manufacturing of portland cement at Vikram Cement (VC), Neemuch (MP), India.",RWTÜV GmbH,Biomass Energy: Agricultural residues: other kinds,,ACM0003 4.0,Registered,India,86772,ASP,2007-11-30,2007-11-30,2017-11-29,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
1088,"""Forced Methane extraction from Organic wastewater"", at Mandya District, Karnataka by M/s Sri Chamundeswari Sugars Ltd.",Det Norske Veritas- CUK,Biomass Energy: Bagasse power,,AMS-III.H. 4.0,Registered,India,34424,ASP,2007-07-27,2007-07-27,2017-07-26,54657.0,2011-04-06,2012-03-23,352.0,0.9637234770704997,33175.21697467488,1.6475250197074454,0.4992741737480711,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1110,"10 MW biomass based renewable energy generation for the grid in Parbhani District of Maharashtra, India",Det Norske Veritas- CUK,Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 10.0,Registered,India,42524,ASP,2007-07-26,2008-01-01,2017-12-31,,,,,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1112,SSML – Simbhaoli Biomass Power Project,Bureau Veritas Certification Holding SAS (BVCH),Biomass Energy: Bagasse power,,ACM0006 4.0,Registered,India,44682,ASP,2007-09-14,2007-09-14,2017-09-13,135002.0,2011-10-12,2013-04-15,551.0,1.5085557837097878,67405.28952772074,2.002839850490959,0.6945660986648369,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
1114,"4MW Waste Heat Recovery based power project by GRSPL, India",Det Norske Veritas- CUK,EE own generation: Iron & steel heat,,ACM0004 2.0,Registered,India,19150,ASP,2007-10-19,2007-10-19,2017-10-18,54533.0,2011-08-03,2012-12-19,504.0,1.379876796714579,26424.64065708419,2.0637177514608975,0.7245090899452034,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1115,75MW wind power project in Maharashtra by Essel Mining Industries Limited,Det Norske Veritas- CUK,Wind: Wind,,ACM0002 6.0,Registered,India,118203,ASP,2008-02-08,2008-02-01,2018-01-31,981814.0,2011-01-20,2021-09-21,3897.0,10.669404517453799,1261155.6221765913,0.7785034477390793,-0.25038185902286264,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
1116,1147.5 MW Natural gas based grid connected Combined cycle power generation project,RWTÜV GmbH,Fossil fuel switch: New natural gas plant,,AM0029 1.0,Registered,India,3189704,ASP,2007-08-11,2009-03-02,2019-03-01,22757553.0,2010-06-02,2022-04-20,4340.0,11.88227241615332,37900931.85489391,0.6004483764971457,-0.510078608689333,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1121,Bundled 3.0 MW Wind Energy Project in Tamilnadu,SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 10.0,Registered,India,5793,ASP,2007-07-22,2007-08-01,2017-07-31,10373.0,2011-09-19,2011-09-19,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1126,7.5 MW biomass plants using agricultural waste Limited,Det Norske Veritas- CUK,Biomass Energy: Agricultural residues: other kinds,,AMS-I.D. 10.0,Registered,India,70382,ASP,2007-09-03,2007-09-03,2017-09-02,190303.0,2012-08-30,2012-09-14,15.0,0.04106776180698152,2890.431211498973,65.83896521837971,4.187211839635036,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1130,"Rice husk based cogeneration plant (5 MW) at Shibzada Ajit Singh Nagar District, Punjab by M/s Nahar Industrial Enterprises limited",Det Norske Veritas- CUK,Biomass Energy: Agricultural residues: rice husk,,AMS-I.C. 9.0,Registered,India,44820,ASP,2008-06-27,2007-12-03,2017-12-02,137806.0,2009-09-14,2012-04-25,954.0,2.6119096509240247,117065.7905544148,1.1771671241219244,0.16311080980569792,CDM,Biomass and Waste,True,False,False,False,False,False,False,SMALL,0,1
1131,"4.5 MW Wind Power Project in Kadavakallu, Andhra Pradesh",Bureau Veritas Certification Holding SAS (BVCH),Wind: Wind,,AMS-I.D. 10.0,Registered,India,6212,ASP,2008-03-17,2008-03-14,2018-03-13,14247.0,2013-01-25,2013-01-25,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1137,"7.25 MW wind energy project of Aruppukottai Sri Jayavilas Ltd, Tamilnadu, India",SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 10.0,Registered,India,13331,ASP,2007-10-23,2007-10-23,2014-10-22,42000.0,2009-10-28,2011-09-16,688.0,1.8836413415468858,25110.822724161535,1.6725855803835437,0.5143706808492935,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1139,"Bagasse based Cogeneration Project at Pudukkottai Tamil Nadu, India",SGS United Kingdom Limited (SGS),Biomass Energy: Bagasse power,,ACM0006 4.0,Registered,India,86623,ASP,2007-09-14,2007-09-14,2017-09-13,65490.0,2011-11-03,2011-11-03,0.0,,,,,CDM,Biomass and Waste,True,False,False,False,False,False,False,LARGE,1,1
1140,"MSPPL WHR based power project at Chattisgarh, India",Det Norske Veritas- CUK,EE own generation: Iron & steel heat,,ACM0004 2.0,Registered,India,19151,ASP,2007-10-19,2007-10-19,2017-10-18,66752.0,2012-04-27,2013-07-12,441.0,1.2073921971252566,23122.767967145788,2.8868516128711423,1.0601665009778478,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1142,"Priyata Intercontinental Wind Power Project, India.",SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 10.0,Registered,India,6888,ASP,2008-02-08,2008-02-01,2018-01-31,5555.0,2013-05-03,2013-05-03,0.0,,,,,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1145,8.75MW Bundle Wind Power Project in Maharashtra,SGS United Kingdom Limited (SGS),Wind: Wind,,AMS-I.D. 10.0,Registered,India,17063,ASP,2007-07-29,2007-07-29,2017-07-28,107859.0,2012-01-05,2022-08-24,3884.0,10.633812457221081,181444.7419575633,0.5944454429284388,-0.520126336737014,CDM,Wind,False,False,False,False,False,False,False,SMALL,0,1
1149,10MW Waste Heat Recovery based Captive Power Project at Vikash Metal and Power Limited,SGS United Kingdom Limited (SGS),EE own generation: Iron & steel heat,,ACM0004 2.0,Registered,India,55131,ASP,2007-09-14,2007-09-14,2014-09-13,,,,,,,,,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1151,"KSPCL Waste Heat to Power project, India",SGS United Kingdom Limited (SGS),EE own generation: Iron & steel heat,,ACM0004 2.0,Registered,India,42910,ASP,2007-10-03,2007-12-31,2017-12-30,287616.0,2009-01-06,2023-11-03,5414.0,14.822724161533197,636043.0937713895,0.45219577543809747,-0.7936400614240617,CDM,Other,False,False,False,False,True,False,False,LARGE,1,1
1166,Bundled wind energy power projects (2004 policy) in Rajasthan,SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 6.0,Registered,India,41766,ASP,2008-11-17,2008-10-30,2018-10-29,219073.0,2011-04-08,2018-02-07,2497.0,6.836413415468857,285529.6427104723,0.7672513365701247,-0.26494084345692753,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
1167,Bundled wind energy power projects (2003 policy) in Rajasthan,SGS United Kingdom Limited (SGS),Wind: Wind,,ACM0002 6.0,Registered,India,51517,ASP,2011-07-04,2011-05-17,2021-05-16,257139.0,2012-11-02,2021-10-12,3266.0,8.941820670773442,460655.7754962354,0.5582020538502972,-0.583034278470172,CDM,Wind,False,False,False,False,False,False,False,LARGE,1,1
